,user_id,follow_count,fans_count,gender,location,level,regis_year,regis_month,regis_day,properties,mileage,car_like,excellent_post_count,all_post_count,label
2503,DC繁华落寂,3,3,2,102,1,2012,4,4,1,1100.0,317,0,1,False
2504,时间过来,62,116,2,20,3,2016,12,12,1,21470.0,42,2,25,False
2507,guheno,0,0,2,5,1,2017,8,8,1,550.0,69,0,0,False
2508,rayhere19891007,17,23,2,101,1,2015,10,10,1,3770.0,54,0,12,False
2511,Backy,4,3,2,38,2,2014,1,1,1,8320.0,19,0,10,False
2512,Y_Z_M,3,3,2,5,1,2017,10,10,1,210.0,126,0,0,False
2513,我知道你不懂无悔,0,5,2,43,1,2017,7,7,1,1450.0,42,0,19,False
2514,时间过来,62,116,2,20,3,2016,12,12,1,21470.0,42,2,25,False
2515,falling007,0,2,1,39,1,2017,5,5,1,800.0,42,0,4,False
2516,GENHIK,6,3,2,65,1,2016,8,8,1,2930.0,65,0,0,False
2518,菲菲爸比,5,7,2,48,1,2017,1,1,1,4700.0,24,0,13,False
2519,JIEJIE123321,23,15,2,9,2,2016,2,2,1,10670.0,42,0,9,False
2523,uukx,5,5,2,91,1,2017,8,8,1,760.0,292,0,10,False
2526,宁静淡泊快乐,1,3,2,15,1,2015,7,7,1,760.0,82,0,0,False
2527,张张张韩,1,0,2,105,1,2016,12,12,1,2610.0,318,0,0,False
2529,许你一世爱宠88888,8,6,1,154,1,2016,6,6,1,3370.0,186,0,10,False
2530,村Li,0,0,2,51,1,2017,3,3,1,1440.0,45,0,0,False
2531,mxlo_518,2,4,2,16,1,2014,6,6,1,4340.0,61,0,5,False
2532,如过你还在就好了,2,3,2,88,1,2016,11,11,1,1550.0,28,0,25,False
2537,zhujiakai8,4,1,2,32,1,2014,9,9,1,2340.0,1,0,8,False
2541,就吉利lo,1,8,2,48,1,2016,7,7,1,4320.0,319,0,3,False
2543,智得酒店,1,4,2,3,1,2014,8,8,1,3320.0,25,0,0,False
2546,juankaka,77,53,2,24,3,2011,12,12,1,18730.0,152,2,18,False
2548,392257066,44,27,2,5,1,2012,8,8,1,3420.0,134,0,37,False
2551,二龙湖浩哥丶,3,1,2,33,1,2013,9,9,1,1920.0,236,0,0,False
2553,S身卟mD,5,5,2,176,1,2015,5,5,1,7880.0,93,0,0,False
2554,默默默默1357,0,8,2,6,1,2015,5,5,1,3020.0,320,0,5,False
2555,时雨k,0,2,2,32,1,2016,12,12,1,1300.0,2,0,1,False
2557,阿杜呀那1234,0,0,2,51,1,2017,9,9,1,940.0,26,0,0,False
2559,646412932,5,6,2,91,1,2015,11,11,1,2250.0,18,0,2,False
2560,ssc阿森123,195,83,2,20,1,2014,6,6,1,2900.0,50,0,3,False
2561,肉卖神贱,0,1,2,14,1,2016,3,3,1,630.0,261,0,0,False
2562,给力给力再给力,40,31,2,53,2,2012,9,9,1,9840.0,237,1,14,False
2563,背包看世界的赫奕,2,0,2,78,1,2017,9,9,1,6990.0,263,0,0,False
2564,进取123,7,10,2,110,1,2015,2,2,1,3470.0,45,0,1,False
2565,温柔超人追风筝,18,13,2,157,1,2014,8,8,1,1840.0,16,0,3,False
2566,也记得我颤抖着,9,10,2,7,2,2014,3,3,1,10200.0,320,0,4,False
2567,飙车只用20码,57,16,2,5,1,2015,9,9,1,4550.0,57,0,43,False
2568,大宝贱就是我,0,0,2,22,1,2017,10,10,1,2520.0,18,0,0,False
2569,dht0020,53,69,2,27,4,2015,8,8,1,51590.0,321,2,21,False
2570,liyan_zhou2009,1,9,2,20,1,2013,2,2,1,650.0,322,0,1,False
2571,我懂我信我在,23,15,2,191,1,2015,7,7,1,2190.0,80,0,7,False
2573,天堂320,5,12,2,57,1,2008,9,9,1,4450.0,323,0,62,False
2574,玛丽莲猛撸233,11,9,2,14,2,2015,11,11,1,10840.0,28,0,18,False
2575,晋江小灰翔,5,3,2,100,1,2013,2,2,1,2810.0,324,0,3,False
2578,豆子豆子来了,3,4,2,14,1,2016,2,2,1,1830.0,107,0,9,False
2579,ck时光,0,2,2,57,1,2015,1,1,1,600.0,143,0,1,False
2580,jasonweiss,0,7,2,23,1,2016,5,5,1,3570.0,3,0,2,False
2581,神狗夏洛克,0,3,2,32,1,2016,3,3,1,1370.0,325,0,0,False
2582,55555zxw,20,32,2,119,2,2017,2,2,1,9140.0,224,1,43,False
2583,ryear,7,4,2,38,1,2015,7,7,1,5120.0,11,0,1,False
2584,NOCO_,10,10,2,4,1,2014,6,6,1,1420.0,48,0,4,False
2585,LC芭提雅,0,0,2,13,1,2017,10,10,1,770.0,18,0,0,False
2586,欧白,4,1,1,98,1,2017,5,5,1,4230.0,326,0,4,False
2587,绅士Mr朱,6,0,2,109,1,2017,8,8,1,1750.0,94,0,0,False
2588,神奇的胖神父,15,8,2,32,2,2015,6,6,1,12610.0,327,0,4,False
2589,BEYOND曾经光辉,10,18,2,56,1,2015,7,7,1,2840.0,328,0,54,False
2590,luye1022,85,105,2,32,1,2012,8,8,1,1420.0,329,0,24,False
2592,小了点阿,26,32,2,9,1,2016,3,3,1,2140.0,42,0,30,False
2594,WestWolfs,1,2,2,226,1,2015,4,4,1,6140.0,80,0,0,False
2595,MaShuaii,0,0,2,5,1,2017,8,8,1,580.0,46,0,0,False
2598,travellater,145,291,2,32,1,2011,12,12,1,5480.0,61,3,2391,False
2602,Starlifht,15,8,2,5,1,2014,9,9,1,3540.0,42,0,7,False
2603,操控之上,2,1,2,19,1,2014,8,8,1,3440.0,153,0,4,False
2604,丶半度微笑丨,6,8,2,20,1,2015,3,3,1,4770.0,216,0,6,False
2606,韩T先生,0,0,2,68,1,2017,5,5,1,1290.0,17,0,9,False
2608,123gyxa,0,2,1,48,1,2016,8,8,1,1120.0,273,0,0,False
2609,tianwe0,5,1,2,20,1,2016,5,5,1,3830.0,110,0,0,False
2611,闹够了a,4,11,2,96,1,2014,9,9,1,1180.0,16,0,56,False
2612,佩恩六道2013,43,53,2,38,1,2013,2,2,1,3640.0,330,1,28,False
2613,2016100,4,7,2,7,1,2017,5,5,1,7450.0,3,0,15,False
2616,包养王思聪_,0,9,2,16,1,2015,2,2,1,720.0,1,0,1,False
2618,139847221,1,3,2,219,1,2015,6,6,1,1410.0,224,0,1,False
2619,romney1581,27,35,2,9,1,2013,11,11,1,2720.0,1,1,10,False
2620,我是黄瓜大侠,16,20,2,20,1,2015,1,1,1,2520.0,18,0,27,False
2621,互相学习1,1,15,2,16,1,2012,6,6,1,5620.0,331,1,34,False
2622,秀才遇到彬,0,0,2,122,1,2017,5,5,1,600.0,42,0,6,False
2623,gl70988,0,0,2,69,1,2017,2,2,1,2010.0,275,0,2,False
2626,自由途锐,46,39,2,5,3,2011,9,9,1,20250.0,150,5,94,False
2628,君子好球用户名已存在,1,2,2,16,1,2015,4,4,1,6240.0,50,0,0,False
2630,sjso,11,9,2,25,1,2015,12,12,1,1060.0,196,0,3,False
2632,那不勒斯热刺,19,29,2,5,2,2016,10,10,1,11180.0,273,0,14,False
2633,zsj780702,0,3,2,13,1,2010,4,4,1,2060.0,194,0,1,False
2634,美政美政,14,18,2,5,1,2014,8,8,1,3290.0,81,0,13,False
2635,边根深,2,1,2,48,1,2018,2,2,1,2510.0,35,0,0,False
2636,A那天,0,0,2,67,1,2018,3,3,1,730.0,28,0,0,False
2637,龙小橙,9,10,2,39,1,2015,9,9,1,2520.0,49,0,11,False
2638,Anne洁,1,0,2,5,1,2017,12,12,1,120.0,33,0,0,False
2642,先来M140i,0,0,2,4,1,2018,4,4,1,620.0,17,0,0,False
2643,阿King哥麦麦,4,2,2,11,1,2014,2,2,1,2910.0,197,0,1,False
2646,朝天丶,0,0,2,197,1,2017,3,3,2,1780.0,134,0,1,False
2648,揽land胜,0,1,2,227,1,2013,6,6,1,1680.0,236,0,0,False
2649,子涵960314,7,11,2,228,1,2016,5,5,1,5600.0,42,0,1,False
2650,鑫小金,0,0,2,22,1,2017,5,5,1,990.0,18,0,0,False
2652,TseJunJie,10,4,2,112,1,2015,11,11,1,5890.0,120,0,5,False
2655,二毛弟弟,18,30,2,16,1,2013,8,8,1,3720.0,111,0,35,False
2656,00pp,0,0,2,15,1,2017,12,12,1,110.0,12,0,0,False
2657,cpedu,4,7,2,22,1,2014,12,12,1,1160.0,81,0,19,False
2658,123333嗯,0,1,2,203,1,2017,5,5,1,550.0,35,0,0,False
2666,R1ta丶凝,0,2,1,138,1,2014,7,7,1,720.0,170,0,0,False
2668,zxc6092,90,58,2,50,1,2014,4,4,1,4680.0,115,0,18,False
2670,Z字漂移大魔头,142,205,2,82,3,2016,4,4,1,18590.0,71,1,2,False
2672,黄医生来咯,15,36,2,229,1,2012,5,5,1,1960.0,1,1,21,False
2674,音享娱乐,0,8,2,183,1,2015,11,11,1,780.0,332,0,1,False
2676,QAQ罗,0,1,2,9,1,2017,12,12,1,1070.0,105,0,1,False
2678,莫屈伊,3,2,2,32,1,2015,12,12,1,4490.0,333,0,0,False
2679,大鹏5655N,15,37,1,32,1,2014,6,6,1,4940.0,330,1,63,False
2680,好男人1232015,5,5,2,51,1,2015,10,10,1,4790.0,334,0,4,False
2681,后山人1983,187,153,2,5,4,2011,8,8,5,45500.0,47,3,30,False
2682,拉哥1,276,242,2,16,3,2011,12,12,1,21070.0,292,27,37,False
2683,loveyoulyt,0,0,2,4,1,2017,2,2,1,1290.0,335,0,0,False
2687,cesc433,4,3,2,5,1,2018,1,1,1,1560.0,91,0,5,False
2688,糖秋秋,1,0,2,4,1,2018,2,2,1,280.0,18,0,0,False
2689,paslg,0,0,2,120,1,2018,2,2,1,100.0,18,0,0,False
2694,几年之后_,1,2,2,4,1,2015,2,2,1,580.0,2,0,0,False
2695,罗洋哈哈,1,1,2,5,1,2017,12,12,1,130.0,12,0,0,False
2698,PPZYD,2,1,2,77,1,2018,1,1,1,980.0,24,0,1,False
2700,六月黄小天,56,52,2,19,3,2014,11,11,1,30950.0,54,2,5,False
2703,未来前瞻设计,1,2,2,84,1,2012,8,8,1,4050.0,97,0,2,False
2705,Atenza1981,5,4,2,57,1,2010,11,11,1,4380.0,55,0,1,False
2706,维维维维维豆豆奶,2,6,2,53,1,2015,12,12,1,1390.0,81,0,3,False
2708,xiaotian8,14,24,2,16,1,2013,9,9,1,5240.0,42,1,85,False
2709,0871A3,1,8,2,35,1,2014,9,9,1,2830.0,336,0,1,False
2710,yindongke,11,10,2,32,1,2009,12,12,1,2970.0,337,0,24,False
2712,smartin12,35,202,2,12,2,2012,7,7,1,17240.0,42,5,25,False
2717,添翼科技,0,8,2,165,1,2016,5,5,1,1980.0,18,0,7,False
2718,23K纯黑,0,2,2,23,2,2017,3,3,1,8680.0,3,0,0,False
2722,毋白语,0,3,2,6,1,2017,11,11,1,750.0,51,0,17,False
2725,zhangmin92,0,0,2,5,1,2018,5,5,1,280.0,35,0,0,False
2726,beeco,23,14,2,128,1,2014,10,10,1,1990.0,18,0,5,False
2731,不到顶点,0,0,2,230,1,2018,1,1,1,1600.0,1,0,0,False
2735,李锋1558441,3,9,2,26,1,2017,9,9,1,3300.0,109,0,9,False
2736,liurex,0,0,2,5,1,2016,10,10,1,780.0,71,0,0,False
2739,梅西FCB,4,7,2,59,2,2015,6,6,1,8490.0,42,0,1,False
2740,RocRukh,4,2,2,75,1,2015,9,9,1,2560.0,338,0,2,False
2742,涵啊啊啊啊啊啊,21,28,2,11,1,2018,4,4,1,1190.0,3,0,24,False
2743,自由途锐,46,39,2,5,3,2011,9,9,1,20250.0,150,5,94,False
2744,忘记曾经的,2,1,2,22,1,2016,11,11,1,1120.0,42,0,0,False
2750,Ago66,0,2,2,5,1,2018,2,2,1,3610.0,12,0,0,False
2754,大踢踢,3,8,2,12,1,2017,5,5,1,1630.0,2,0,7,False
2755,车贷皮皮18014143888,0,0,2,38,1,2017,6,6,1,750.0,339,0,0,False
2758,奥盖,8,8,2,164,1,2016,2,2,1,4130.0,16,0,0,False
2761,旧梦无妄z,0,2,2,56,1,2016,10,10,1,1470.0,192,0,0,False
2762,海博1313,0,10,2,32,1,2017,6,6,1,1260.0,160,0,7,False
2763,ldb189,6,6,2,5,2,2011,12,12,1,9250.0,134,0,0,False
2765,Eren007,0,1,2,20,1,2016,12,12,1,790.0,340,0,0,False
2766,Car亠,2,2,2,231,1,2017,5,5,1,5710.0,118,0,2,False
2767,能天使2010,79,71,2,48,1,2009,11,11,1,2630.0,0,0,66,False
2768,xindeche,8,10,2,32,2,2017,5,5,1,10070.0,42,0,7,False
2769,cbhtcwd,40,29,2,57,2,2013,12,12,1,13270.0,42,0,12,False
2770,张阿笨,94,183,2,15,1,2012,4,4,1,5470.0,13,3,179,False
2772,涵啊啊啊啊啊啊,21,28,2,11,1,2018,4,4,1,1190.0,3,0,24,False
2777,上班不迟到,45,55,2,35,1,2016,1,1,1,1070.0,18,0,62,False
2779,禄禄禄,3,3,2,15,1,2015,5,5,1,3000.0,25,0,0,False
2780,奔跑的易格,6,7,2,68,1,2016,6,6,1,2400.0,108,0,2,False
2781,AI硬派越野,0,1,2,4,2,2017,8,8,1,9270.0,69,0,0,False
2783,why8585,9,19,2,15,1,2008,4,4,1,1100.0,61,0,53,False
2784,今后奋斗BMW,4,5,2,63,1,2014,8,8,1,3200.0,25,0,19,False
2785,霸气的茄子,5,6,2,37,1,2016,5,5,1,550.0,147,0,0,False
2786,三元2511437,5,2,2,5,1,2015,4,4,2,950.0,341,0,0,False
2788,取个名怎么这么难啊,8,8,2,63,1,2016,7,7,1,1120.0,89,0,6,False
2789,Henry_pitt,3,0,2,4,1,2016,6,6,1,4050.0,152,0,0,False
2792,EGOMANIAC,10,10,2,149,1,2016,7,7,1,1050.0,58,0,15,False
2793,why8585,9,19,2,15,1,2008,4,4,1,1100.0,61,0,53,False
2794,lohlou,0,0,2,5,1,2016,2,2,1,550.0,21,0,0,False
2795,大明明_,3,4,2,28,1,2015,11,11,1,1690.0,104,0,0,False
2798,李笑笑1218,18,9,1,26,1,2016,7,7,1,600.0,101,0,0,False
2799,泷少哥哥,2,34,2,179,1,2014,12,12,1,5620.0,194,0,11,False
2804,嘘嘘1234,6,14,2,125,1,2016,4,4,1,1700.0,58,0,6,False
2805,skk899,5,4,2,62,1,2016,8,8,1,1210.0,101,0,1,False
2806,霸气杨大宝,1,10,2,9,1,2016,4,4,1,2950.0,101,0,5,False
2807,我是诺日朗,27,14,2,24,2,2016,5,5,1,8420.0,342,0,0,False
2810,vov1,1,0,2,77,1,2017,2,2,1,1750.0,59,0,0,False
2811,幕后煮屎者11,0,3,2,32,1,2016,11,11,1,3870.0,59,0,2,False
2815,yf越二越有范er,0,0,2,232,1,2016,12,12,1,550.0,18,0,0,False
2820,精财哥,0,2,2,16,1,2016,5,5,1,1040.0,147,0,0,False
2824,境埋,2,2,2,20,1,2016,10,10,1,1230.0,331,0,0,False
2825,祝邈,0,0,2,122,1,2018,1,1,1,820.0,24,0,0,False
2828,WPR723723,0,2,2,15,1,2014,9,9,1,550.0,62,0,0,False
2829,Luke导,0,0,2,164,1,2017,6,6,1,890.0,35,0,0,False
2831,Louiry,0,0,2,86,1,2017,5,5,1,550.0,35,0,0,False
2832,Diamond开小车,7,4,2,91,1,2017,10,10,1,2280.0,163,0,5,False
2833,yayaaikonglong,3,3,2,233,1,2013,5,5,1,1450.0,143,0,0,False
2834,shijingxing,9,7,2,69,1,2011,4,4,1,1050.0,18,0,6,False
2835,haoze1,117,162,2,17,1,2015,7,7,1,5430.0,164,0,52,False
2836,jimibobo,0,2,2,32,1,2017,1,1,1,600.0,58,0,1,False
2837,KDgiving,8,6,2,12,1,2017,2,2,1,2950.0,18,0,8,False
2838,liaofazhi,15,32,2,20,1,2011,3,3,1,3050.0,22,0,44,False
2839,霍亭,32,27,2,166,1,2017,2,2,1,5050.0,129,0,63,False
2840,Spring_1993,0,17,2,168,1,2014,8,8,1,7840.0,343,1,19,False
2841,改变的梦想,0,0,2,5,1,2017,10,10,1,2150.0,344,0,0,False
2844,沈贤栋,25,16,2,12,1,2011,4,4,1,3780.0,345,0,8,False
2855,美系车哈哈,189,122,2,16,2,2016,12,12,1,11390.0,20,2,57,False
2857,taovzhi,5,7,2,4,1,2015,11,11,1,5160.0,83,0,8,False
2859,韩老比,29,49,2,42,1,2017,4,4,1,1870.0,71,0,27,False
2862,Toyota与大众剑对,61,51,2,234,1,2015,7,7,1,6020.0,257,1,265,False
2870,yuejinjian,57,56,2,19,1,2014,1,1,1,6510.0,134,0,10,False
2871,小飞侠62,5,19,2,13,1,2012,10,10,1,1410.0,246,1,25,False
2881,天使之城_2017,1,4,2,13,1,2017,5,5,1,2170.0,346,0,8,False
2888,suburb_dude,57,31,2,4,1,2017,10,10,1,1690.0,35,0,1,False
2889,玛莎拉蒂ppm500,1,10,2,213,1,2016,10,10,1,3810.0,19,0,7,False
2890,123人生p,7,5,2,13,1,2017,7,7,1,4270.0,35,0,7,False
2894,秋风细雨漫步,0,7,2,5,1,2017,7,7,1,1810.0,118,0,5,False
2897,晚点遇到你,0,38,2,24,2,2017,3,3,1,12910.0,18,0,33,False
2898,大圣Pan,4,3,2,13,1,2016,1,1,1,2520.0,61,0,0,False
2901,S悠,0,0,2,7,1,2017,12,12,1,380.0,46,0,0,False
2904,土豆HY,1,1,2,77,1,2017,5,5,1,1620.0,110,0,0,False
2905,多吃菜少吃饭,27,20,2,32,1,2017,2,2,1,1130.0,18,0,7,False
2906,浩小帅,11,9,2,7,1,2014,7,7,1,550.0,123,0,1,False
2908,车神Ezio,34,12,2,4,1,2016,6,6,1,3390.0,134,0,0,False
2915,韩老比,29,49,2,42,1,2017,4,4,1,1870.0,71,0,27,False
2916,赵逸豪的单曲,0,3,2,29,1,2017,8,8,1,2070.0,45,0,4,False
2918,广陵TudorSwan,1,0,2,32,1,2017,7,7,1,840.0,18,0,0,False
2920,AH昊天,46,34,2,25,2,2014,5,5,1,11860.0,157,1,13,False
2923,8888,3,2,2,235,1,2015,4,4,1,1280.0,11,0,3,False
2924,嗨,9,14,2,41,1,2013,9,9,1,1850.0,71,0,3,False
2925,青灯渚,0,0,2,5,1,2017,5,5,1,1410.0,65,0,1,False
2930,wujiacheng1,0,0,2,5,1,2017,8,8,1,550.0,46,0,0,False
2933,石毛毛毛毛毛,0,0,2,181,1,2017,8,8,1,720.0,46,0,0,False
2937,Centersvr,2,0,2,4,1,2017,6,6,1,5710.0,35,0,0,False
2938,9风继续吹,5,6,2,20,1,2016,9,9,1,1790.0,112,0,12,False
2939,宛陵锦时,0,1,2,47,1,2017,3,3,1,2420.0,19,0,0,False
2941,Lucaszz,0,0,2,13,1,2017,8,8,1,690.0,106,0,0,False
2943,探路者1217,80,57,2,32,1,2014,2,2,1,4960.0,57,0,20,False
2947,栀子丶花开,81,74,2,4,1,2016,5,5,1,2000.0,1,0,63,False
2952,lausanneyl,3,11,2,20,1,2013,1,1,1,7050.0,75,0,24,False
2955,酒哥纯梁酒,0,0,2,195,1,2017,3,3,1,570.0,134,0,0,False
2962,王老师来喽,7,9,2,14,1,2018,5,5,1,2890.0,28,0,6,False
2969,嗯嗯嗯噶,0,0,2,9,1,2017,12,12,1,1150.0,31,0,0,False
2978,开水之泡泡,0,1,2,20,1,2015,6,6,1,550.0,18,0,0,False
2979,我就想买个野马,0,0,2,78,1,2017,8,8,1,550.0,94,0,0,False
2980,Imis宝马控,1,9,2,13,1,2016,3,3,1,1450.0,18,0,6,False
2983,海蓝iii,5,5,2,32,1,2017,9,9,1,1180.0,208,0,2,False
2987,柳春春lol,0,0,2,236,1,2017,12,12,1,660.0,118,0,0,False
2990,kiddwuu,0,0,2,5,1,2018,5,5,1,1420.0,71,0,0,False
2991,过去未来你依然在,10,8,2,71,1,2016,7,7,1,4230.0,71,0,3,False
2992,过去未来你依然在,10,8,2,71,1,2016,7,7,1,4230.0,71,0,3,False
2993,麻辣奶爸,4,9,2,37,1,2016,11,11,1,3010.0,61,0,4,False
2997,青铜Ad刘俊泽,1,0,2,5,1,2017,3,3,1,840.0,15,0,0,False
2998,ALeiiiiii,1,1,1,33,1,2017,10,10,1,640.0,3,0,0,False
2999,唯爱G65梓琪,7,5,2,26,1,2015,3,3,1,1700.0,203,0,0,False
3003,赶路路,7,6,2,9,1,2016,1,1,1,1950.0,134,0,2,False
3005,欧佳数码科技,91,75,2,6,1,2014,3,3,1,2600.0,5,0,23,False
3006,魔豆农场,21,19,2,32,1,2015,6,6,1,4660.0,22,0,2,False
3008,摇铃96,32,24,2,6,1,2013,9,9,1,4340.0,16,0,64,False
3009,迈_粉,2,1,2,64,1,2015,9,9,1,1560.0,125,0,0,False
3012,sjcsjc521314,0,1,2,68,1,2015,8,8,1,1890.0,11,0,1,False
3014,无论如何2014,0,2,2,50,1,2014,6,6,1,900.0,25,0,0,False
3015,未来未来先生,10,15,2,171,1,2017,7,7,1,4690.0,18,2,4,False
3016,落地生根800,0,1,2,15,1,2016,12,12,1,1920.0,25,0,0,False
3017,偶像Se7en,0,2,2,26,1,2017,11,11,1,230.0,69,0,1,False
3018,骑着月亮晒星光,1,1,2,5,1,2016,1,1,1,1180.0,89,0,0,False
3020,okdos,8,11,2,23,1,2013,9,9,1,4480.0,76,0,23,False
3021,黄小鸭1,0,0,2,4,1,2017,11,11,1,220.0,136,0,0,False
3023,内环十三郎,11,30,2,101,1,2012,10,10,1,2910.0,1,0,51,False
3028,愿执手听风铃,0,0,2,26,1,2017,6,6,1,1010.0,35,0,2,False
3030,dayuyu1,2,2,2,5,1,2016,11,11,1,1510.0,25,0,0,False
3031,Yang小帅,0,0,2,7,1,2017,4,4,1,570.0,35,0,0,False
3032,Reiz如此之桀骜,23,52,2,33,1,2012,12,12,1,3380.0,206,1,120,False
3033,花折人心碎oc,2,0,2,81,1,2016,11,11,1,2230.0,27,0,0,False
3034,诗与远方的生活,4,1,2,79,1,2016,10,10,1,2570.0,35,0,0,False
3035,我叫小白啊,2,5,2,103,1,2015,6,6,1,2390.0,18,0,2,False
3037,mojohn1110,29,26,2,4,1,2015,12,12,1,820.0,120,0,6,False
3038,生性凉薄i,0,3,2,5,1,2015,6,6,1,1360.0,19,0,0,False
3041,寡人囊中羞涩,0,0,2,7,1,2018,2,2,1,550.0,128,0,0,False
3042,等风l,5,8,2,12,1,2017,12,12,1,500.0,105,0,8,False
3045,Gavin64,19,11,2,56,1,2014,7,7,1,4530.0,18,0,0,False
3048,我的天呐老邱,0,0,2,46,1,2017,9,9,1,2650.0,218,0,0,False
3049,是大胖,18,9,2,11,1,2016,11,11,1,1120.0,81,0,6,False
3050,兴化麦子,0,2,2,82,1,2016,1,1,1,740.0,28,0,0,False
3051,我很累啊,11,13,2,35,1,2016,8,8,1,4470.0,261,0,24,False
3053,9025,58,24,2,4,1,2017,9,9,1,1410.0,45,0,3,False
3054,东方硕焱,0,0,2,33,1,2018,1,1,1,270.0,24,0,0,False
3055,gkcuvhkkm,0,0,2,27,1,2017,12,12,1,850.0,31,0,0,False
3056,wang74912960,1,2,2,16,1,2015,9,9,1,1680.0,18,0,1,False
3057,胖蜀黍Zzzzz,11,11,2,13,1,2015,9,9,1,3300.0,5,0,7,False
3058,陈桂松,9,16,2,181,1,2016,6,6,1,2230.0,134,0,9,False
3059,jcjxsxh2006,11,17,2,38,1,2008,10,10,1,1640.0,111,1,28,False
3060,胖蜀黍Zzzzz,11,11,2,13,1,2015,9,9,1,3300.0,5,0,7,False
3061,wenchao121121,4,4,1,5,1,2014,6,6,1,710.0,58,0,0,False
3062,滴滴答答abcd,9,45,2,82,2,2015,10,10,1,8960.0,179,0,82,False
3063,jcjxsxh2006,11,17,2,38,1,2008,10,10,1,1640.0,111,1,28,False
3065,MorganStark,9,6,2,24,1,2015,10,10,1,2610.0,11,0,1,False
3067,锋哥2023,0,0,2,20,1,2018,3,3,1,590.0,28,0,0,False
3068,宝马被马拉,0,4,2,107,1,2015,5,5,1,3100.0,299,0,1,False
3070,LK南城,2,6,2,28,1,2016,12,12,1,1820.0,5,0,4,False
3071,美洲豹1231111,1,7,2,62,1,2016,5,5,1,2130.0,3,0,2,False
3072,素问天枢丶,1,1,2,237,1,2016,7,7,1,2730.0,71,0,1,False
3073,12079960,9,24,2,5,1,2011,8,8,1,5800.0,347,0,3,False
3075,越野时代5,52,48,2,5,3,2015,11,11,1,19040.0,182,0,22,False
3076,麻辣鱼,22,59,2,16,2,2008,2,2,1,10270.0,5,6,172,False
3077,Ausolo,0,0,2,32,1,2018,4,4,1,1320.0,33,0,2,False
3079,雨泽捷豹,10,5,2,6,1,2018,4,4,1,790.0,17,0,0,False
3080,唐尸三摆手123,1,2,2,5,1,2014,6,6,1,2020.0,260,0,1,False
3081,一只小明童鞋666,1,0,2,32,1,2018,4,4,1,2250.0,23,0,0,False
3086,一一一Superman一一一,5,0,2,77,1,2018,2,2,1,1040.0,18,0,0,False
3087,清澈的水th,1,3,2,48,1,2015,9,9,1,1590.0,18,0,2,False
3088,永远的张大爷,0,0,2,62,1,2017,7,7,1,4760.0,5,0,0,False
3090,食全食美食,2,1,2,108,2,2017,3,3,1,8050.0,348,0,1,False
3094,汤氏半仙,0,0,2,97,1,2017,5,5,1,560.0,35,0,0,False
3097,金融分析师Y,0,0,2,11,1,2018,5,5,2,750.0,81,0,0,False
3099,吴飞alex,0,0,2,14,1,2018,1,1,1,140.0,69,0,2,False
3100,张小展110,0,0,2,185,1,2017,10,10,1,110.0,110,0,0,False
3101,小蔡爱车车,2,1,2,30,1,2016,7,7,1,1280.0,21,0,0,False
3102,zdd523,35,22,2,14,1,2015,3,3,1,1500.0,75,0,14,False
3104,红领巾小王子,3,2,2,238,1,2017,1,1,1,2090.0,349,0,2,False
3105,南京zeli,36,44,2,14,1,2011,7,7,1,1960.0,29,0,26,False
3106,川泽first,29,21,2,5,1,2009,4,4,1,1620.0,2,0,28,False
3108,Gray994,0,2,2,20,1,2015,4,4,2,710.0,32,0,23,False
3109,wannsen007,0,1,2,75,1,2016,11,11,1,2700.0,18,0,1,False
3110,Gray994,0,2,2,20,1,2015,4,4,2,710.0,32,0,23,False
3113,雷灬爷,19,19,2,13,1,2015,6,6,1,4870.0,23,0,14,False
3114,索八岁月丶,24,8,2,34,1,2013,5,5,1,3640.0,133,0,3,False
3116,我爱小气球,1,1,2,32,1,2018,2,2,1,1470.0,93,0,0,False
3120,走在新长征路上的,5,5,2,239,1,2014,9,9,1,850.0,18,0,0,False
3124,清风拂杨柳K,1,0,2,5,1,2017,8,8,1,1800.0,53,0,0,False
3126,没错我就是雷锋,1,2,2,19,1,2015,12,12,1,1770.0,14,0,0,False
3127,陈勇19830416,1,2,2,102,1,2016,7,7,1,910.0,105,0,0,False
3128,RoyI,0,1,2,32,1,2016,3,3,1,1790.0,350,0,2,False
3129,苏州绿叶6886,0,0,2,29,1,2017,11,11,1,120.0,110,0,0,False
3130,正蒙正己,3,0,2,11,1,2017,10,10,1,1520.0,351,0,0,False
3131,梦回萦绕GTI,1,0,2,29,1,2017,11,11,1,1140.0,24,0,1,False
3132,黑社会小弟,1,19,2,196,1,2014,12,12,1,4570.0,352,0,39,False
3133,read2008,0,4,1,20,1,2015,11,11,1,2800.0,11,0,8,False
3134,不懂买什么车111,0,0,2,39,1,2018,3,3,1,170.0,57,0,0,False
3135,天神空,12,10,2,39,1,2017,6,6,1,1730.0,28,0,2,False
3138,人生没有彩排i,6,4,2,11,1,2015,8,8,1,3690.0,153,0,4,False
3141,唯独对你,0,0,2,19,1,2013,11,11,1,2340.0,110,0,8,False
3147,m免贵姓丁,8,5,2,240,1,2016,12,12,1,2090.0,57,0,3,False
3148,靠自己财,0,3,2,178,1,2018,1,1,1,2050.0,56,0,0,False
3149,隔壁老弓长,2,0,2,20,1,2017,10,10,1,2810.0,17,0,0,False
